20.13,-20.17,2.08,14.62,9.42,22.83,-1.46,-2.21,4.44,-1.00,-3.90,5.32,-4.65,-0.63,-5.96,-4.39,0.60,-3.11,-1.93,-3.02
42.69,-1.47,-8.32,16.48,-2.59,16.17,-1.72,-8.75,8.05,4.11,-4.43,6.83,-7.23,-1.63,-2.23,-12.07,0.53,0.89,-0.08,-0.11
-50.40,19.82,-12.28,-3.98,8.36,1.90,-0.72,-2.46,1.76,6.67,-1.09,1.72,2.64,-2.66,-1.12,2.16,0.70,0.60,5.10,-4.96
-70.56,16.49,-2.84,22.11,-20.69,8.99,0.99,-15.46,11.48,-37.47,4.62,-6.18,11.41,-11.19,0.65,1.61,1.34,2.36,4.77,-0.84
-24.97,-15.61,11.99,-21.49,-6.68,4.33,-0.42,2.47,-1.10,0.65,-1.02,2.01,-2.61,-1.07,-1.52,-3.33,1.13,-0.99,3.55,-1.88
-39.26,-15.53,5.01,-17.63,1.55,7.45,-0.83,0.29,0.07,2.22,-0.19,1.35,3.09,-2.55,-10.02,-11.33,0.79,-0.58,3.08,-0.30
-43.21,0.50,-7.59,-12.41,6.50,3.41,0.67,-9.66,7.02,7.10,-1.68,4.03,1.09,-2.12,-5.47,4.81,2.01,-0.04,4.91,-4.25
-51.89,12.70,-2.38,-5.01,6.42,-1.40,-0.19,3.26,-1.16,3.76,-1.04,1.13,0.60,-3.94,-2.67,0.16,0.89,0.31,3.43,-3.28
19.58,-16.32,-2.53,11.94,10.00,15.97,-0.99,-7.82,7.46,2.08,-2.16,2.98,-3.13,-0.15,-5.28,-4.58,0.28,-0.70,5.22,-3.81
-45.70,-18.93,8.00,-19.84,-0.88,7.14,-0.77,-2.76,2.98,2.49,-1.99,2.80,0.71,-1.24,-9.69,-11.16,1.80,-0.13,3.32,-1.19
-80.31,5.70,4.65,24.23,-24.83,10.62,0.61,-16.60,12.49,-39.60,5.27,-7.21,12.13,-11.10,-3.60,-0.83,2.88,0.44,2.46,0.91
8.89,8.78,-11.59,1.95,12.35,-11.34,1.77,-14.13,8.37,1.15,-0.18,0.49,2.81,2.35,-6.86,-4.76,0.72,1.26,9.70,-3.20
8.01,26.41,-18.78,-0.50,14.91,-13.53,3.11,-10.21,8.05,-0.28,-1.07,1.14,-2.78,3.36,-0.30,-7.18,1.21,-0.88,8.88,-3.92
36.26,12.12,-13.10,10.58,-2.25,-0.47,1.23,-11.14,7.46,6.10,-2.01,4.20,-4.08,-1.80,-2.69,-13.70,-0.25,0.97,0.86,1.49
12.20,-20.95,2.08,2.19,2.45,-13.24,2.47,-9.52,5.49,1.76,0.31,-0.05,3.83,0.74,-6.53,-1.16,-0.26,-1.08,6.01,-1.63
-37.01,-20.21,6.83,-18.47,4.11,3.15,0.13,-4.95,3.56,5.92,-2.87,7.01,2.02,1.04,-2.12,7.03,0.58,-0.29,3.60,-4.77
4.76,-2.15,-9.19,-0.96,7.08,-12.16,3.93,-13.18,8.13,0.17,0.95,0.47,4.87,1.66,-6.36,-0.96,0.55,-0.66,8.43,-2.26
1.93,-2.76,-7.46,-2.08,8.94,-11.99,1.52,-6.72,3.54,0.88,1.33,-0.56,5.13,1.20,-5.80,-1.77,2.68,-1.00,5.30,-2.23
12.76,-19.02,2.98,3.15,4.45,-10.49,4.19,-10.67,13.11,3.41,-0.24,-0.58,2.57,-0.15,-9.34,-0.01,1.35,5.98,4.23,-1.48
67.27,119.48,63.62,-19.66,-9.52,-3.63,-3.23,14.03,3.78,-12.42,-21.52,23.35,-27.01,-16.35,-21.27,-2.21,-3.94,-9.04,4.90,-9.17
8.88,5.00,-14.60,1.97,12.50,-8.86,3.48,-18.56,12.01,-0.10,-2.06,2.47,-4.11,1.03,-2.60,-7.23,1.03,-1.21,9.67,-3.19
55.56,23.16,-12.84,11.44,-15.04,-7.49,1.48,-6.46,3.94,10.08,-0.97,1.03,1.88,-0.95,-5.66,-10.11,-0.00,0.29,-0.06,3.84
64.40,187.01,97.83,-15.61,13.45,-6.24,33.62,14.75,2.21,-4.72,-2.57,12.50,-39.79,-33.15,-32.85,16.76,-14.53,-1.34,1.18,-52.00
-126.02,7.74,10.58,40.38,-7.07,-1.07,-0.09,-2.89,1.35,27.00,-6.76,8.51,7.18,-34.26,15.63,-3.08,-0.81,0.88,-0.27,-0.71
7.98,-1.47,-3.56,-9.78,-2.11,-4.89,2.00,-10.97,7.38,5.19,0.14,-0.37,7.15,0.24,-11.39,7.47,1.20,-3.07,-10.37,0.61
38.15,-17.74,5.93,10.38,-9.98,-7.40,2.27,-9.11,5.95,5.64,-1.85,1.87,1.56,-1.37,-5.39,-5.96,-0.27,-0.42,-1.82,2.19
9.96,-11.11,-6.54,1.99,12.69,-7.96,4.12,-16.15,11.21,-1.16,-1.81,2.51,-4.04,1.90,-2.85,-7.56,0.81,-0.62,8.86,-3.68
-22.32,-22.35,8.98,-24.45,-8.68,7.80,-1.23,-0.04,0.27,1.70,-1.29,1.28,-0.28,-0.35,-6.02,-12.33,1.51,-0.75,3.69,0.78
0.06,-18.71,2.11,-0.33,14.10,-10.73,2.62,-12.78,8.90,-3.16,-0.70,2.48,-4.54,0.58,-1.37,-5.74,-0.14,-0.52,9.85,-5.02
3.32,-21.00,3.87,-4.52,2.85,-11.62,2.20,-7.29,4.10,-0.03,0.10,0.26,0.74,0.92,-1.74,0.35,1.30,-0.13,3.49,-1.20
15.01,8.13,-11.13,-21.44,-16.51,8.31,2.33,-19.42,13.97,7.18,-4.04,7.12,-7.11,2.93,8.44,13.96,0.68,-0.10,7.59,-6.17
49.73,14.07,-12.55,12.25,-12.71,-7.80,2.24,-10.79,5.45,8.33,-0.88,1.73,3.10,-0.06,-7.16,-11.16,1.34,1.46,0.57,2.62
0.27,-5.83,-3.52,1.23,9.86,-5.25,1.04,-5.85,3.11,-2.54,-0.05,3.21,1.67,2.02,-1.86,-4.75,0.58,-0.25,3.48,-0.52
17.58,5.71,-13.61,5.20,7.74,-0.98,2.49,-11.01,7.02,2.24,-1.27,1.71,-1.67,1.08,-2.34,-5.58,-0.56,0.34,10.48,-4.69
5.23,33.21,-21.81,-17.76,-8.18,1.09,0.91,-12.06,7.33,9.32,-2.82,4.65,-3.96,0.32,5.20,9.37,2.50,-0.30,8.28,-4.92
0.22,-14.71,-2.25,0.55,15.43,-8.12,3.62,-14.51,9.14,-4.03,-1.70,1.56,-3.59,2.60,-2.98,-6.64,0.53,-0.95,8.08,-2.68
48.87,-21.53,7.04,16.34,-12.36,1.26,0.36,-3.67,0.79,7.65,-0.61,0.96,4.72,-1.22,-3.48,-3.82,0.69,0.57,16.81,-5.88
-32.39,18.35,-16.89,-13.44,2.77,7.08,0.37,-5.85,4.18,6.56,-0.52,0.90,6.51,-1.78,-10.02,-10.24,1.40,1.29,5.34,-0.95
16.85,40.24,-25.50,6.31,6.95,0.80,0.66,-6.50,3.39,6.44,-1.25,2.25,-3.08,-2.13,-0.87,-6.93,-1.22,-0.58,3.48,1.49
-14.63,16.60,-21.65,6.57,17.09,5.07,0.27,-7.03,4.58,5.27,-0.81,0.80,3.85,-2.36,-6.38,-3.83,-0.33,-0.49,9.49,-1.32
-122.75,3.06,11.29,41.43,-6.44,-1.75,0.61,-3.39,2.69,28.18,-6.12,8.36,8.14,-38.13,16.45,-0.27,-0.35,-1.25,1.14,-1.54
38.74,-35.24,14.95,9.83,-8.32,5.18,-0.71,-0.29,1.72,-0.94,-2.47,3.28,-8.94,-0.95,9.48,-6.25,0.66,-1.47,6.11,-3.67
38.40,-27.14,10.68,11.33,-13.97,-9.78,2.79,-10.15,5.08,5.30,-0.73,0.61,5.05,-2.51,-6.47,-4.11,0.74,-0.61,0.71,2.67
45.20,-10.85,3.69,20.31,-20.09,27.01,-0.34,-6.05,7.43,-26.37,2.65,-2.21,-0.27,-4.13,2.69,-4.18,1.39,-0.80,3.65,-1.41
39.34,-18.13,0.78,18.65,0.63,25.65,-1.25,-5.28,7.26,2.34,-3.29,6.57,-6.13,-1.86,-1.86,-6.14,2.43,-1.58,-1.19,-0.90
0.39,27.64,-21.46,5.14,0.15,11.31,0.84,-8.85,8.35,-21.74,2.58,-3.93,7.12,-2.45,-4.25,-1.16,-0.73,-1.79,7.35,1.56
-115.85,6.12,10.33,38.14,-11.46,-0.95,0.55,-3.72,2.69,26.35,-6.71,7.19,9.14,-38.04,18.77,-0.24,-0.24,-1.89,1.95,-0.71
53.88,-21.94,9.07,16.89,-15.03,8.09,-0.46,-8.95,6.72,3.02,-5.16,5.54,-9.64,-2.62,3.76,-11.57,-0.13,-0.63,-12.49,5.79
-23.96,-28.31,14.11,-23.56,-7.96,9.99,0.56,-1.02,2.98,0.54,-0.99,2.32,-2.39,-1.75,-5.49,-13.05,0.84,-0.15,3.08,-1.30
-3.00,16.61,-16.84,-1.38,12.10,-11.84,1.51,-12.21,6.50,2.09,1.88,-2.47,6.55,0.76,-7.21,-1.85,0.50,-0.61,6.31,-1.72
-18.27,-18.62,7.27,-20.04,-9.73,11.10,0.42,-6.46,5.81,-0.14,-1.28,3.08,-0.33,-1.09,-9.24,-7.99,1.89,-1.16,1.24,-1.10
-52.71,-15.89,1.18,-15.18,4.08,3.31,0.81,-7.04,5.36,7.60,-1.87,2.61,2.10,-1.79,-2.84,4.87,1.84,0.58,4.43,-1.14
26.32,-27.45,7.86,5.71,-5.51,0.20,1.85,-15.46,11.77,0.10,-4.12,4.91,-10.48,-0.77,3.36,-7.50,-0.22,-0.02,-11.27,6.37
-33.79,7.40,-12.40,-13.02,4.68,5.22,0.24,-8.60,5.81,8.59,-1.92,1.21,2.85,-1.16,-3.40,6.79,1.83,0.84,6.34,-4.62
-67.42,-1.95,1.00,6.64,-8.80,9.70,0.73,-13.77,10.76,-10.02,0.19,1.08,4.35,0.14,-16.02,0.79,1.01,-0.44,0.57,-3.17
40.39,-27.95,9.37,17.87,-8.28,15.14,-0.64,-5.77,5.24,1.14,-3.37,5.36,-5.24,-2.35,1.51,-7.63,0.99,-0.84,-2.35,0.74
-36.84,-23.02,8.15,-20.94,-4.81,9.19,-0.54,-3.71,3.20,2.35,-1.86,2.94,-1.35,-0.47,-7.36,-7.98,-0.84,-1.08,1.40,1.97
41.26,-20.79,4.00,19.87,-1.00,26.09,-0.79,-2.85,5.87,0.55,-3.47,6.42,-9.73,-1.46,1.88,-5.64,2.59,-1.58,-3.45,0.56
6.30,-28.97,5.67,11.16,12.62,15.81,-1.34,-1.32,2.53,-3.24,-1.47,2.78,-3.66,-0.90,-1.60,0.46,1.65,-1.18,4.54,-4.89
23.38,-25.86,5.85,13.02,5.98,24.87,-2.83,-0.05,2.50,-1.58,-3.33,4.33,-7.09,-1.31,-0.24,-2.10,1.12,-2.19,0.39,-2.76
-78.28,-0.28,2.48,10.90,-5.27,7.81,0.38,-8.86,8.43,-2.71,-0.50,0.10,3.93,2.23,-14.80,-1.25,0.83,-1.32,0.40,-1.60
9.14,7.82,-15.44,6.86,13.07,-7.30,3.02,-16.31,9.80,0.57,-0.71,1.58,-1.26,1.29,-2.46,-8.78,2.29,-1.31,9.89,-1.79
-28.66,0.14,-10.40,-15.21,1.84,4.39,0.97,-13.29,8.81,6.51,-2.08,3.28,2.03,-0.48,-8.89,6.93,5.01,-0.75,4.56,-3.50
-18.21,-11.66,1.08,-21.28,-7.95,11.89,-0.40,-7.21,5.68,3.52,-2.81,2.35,3.20,1.06,-13.51,-12.32,1.27,-1.34,5.65,-0.83
-26.24,-33.50,13.98,4.66,14.11,4.28,0.11,-3.95,5.23,-0.41,-3.67,4.66,-5.70,-4.19,-5.61,-4.91,3.44,-2.19,-6.62,1.39
-9.73,-36.80,16.19,-2.15,14.40,-15.42,1.57,-7.15,4.90,-5.47,0.06,2.45,-6.13,-1.06,5.21,-5.20,0.82,-1.53,6.52,-2.68
-7.13,22.77,-20.25,-0.93,18.32,-11.09,0.37,-11.88,6.21,0.08,-0.15,0.33,0.40,2.66,-0.26,-5.01,0.46,-0.21,7.12,-3.48
3.05,12.85,-17.83,0.43,16.16,-11.79,3.70,-14.67,8.25,-1.48,-1.42,1.45,-1.68,2.12,-0.21,-4.62,0.62,-0.14,8.96,-1.85
-40.87,18.95,-11.84,2.32,-7.89,8.81,0.73,-13.24,9.70,-11.52,0.70,-1.62,2.59,2.45,-12.77,0.72,0.13,-0.97,0.23,-3.16
-20.23,-29.33,8.92,-0.95,17.50,-10.66,2.41,-10.47,7.12,-6.24,-1.93,2.40,-3.67,-1.24,2.32,-4.22,1.60,-1.06,6.51,-2.76
33.37,-24.74,7.24,10.30,-9.15,-7.49,2.59,-10.36,7.96,2.38,-1.54,2.31,0.79,-1.25,-5.79,-7.47,0.30,-1.03,-6.10,4.22
4.12,-11.27,-5.72,4.51,15.79,-5.50,2.94,-12.72,8.24,-1.37,-0.07,1.44,0.77,0.86,-7.40,-7.12,1.11,-0.66,5.09,-1.26
-12.09,17.35,-18.60,-18.51,-4.54,8.81,0.48,-7.84,6.40,5.24,-0.78,1.01,3.18,-0.59,-7.41,-10.36,-1.58,-0.50,4.60,1.64
15.37,-2.27,-7.20,-19.65,-18.52,11.99,1.01,-23.97,17.08,10.24,-2.82,7.54,-7.92,3.01,7.88,15.89,1.05,0.75,7.47,-5.61
62.99,-17.11,11.71,18.51,-30.00,6.67,0.34,-16.51,11.42,8.91,-7.20,9.97,-12.33,-4.86,7.74,-11.42,1.65,-1.11,-3.53,2.01
-15.75,-12.26,-5.51,0.14,17.22,-9.55,3.31,-15.36,10.27,-1.37,-2.19,2.31,-1.54,0.17,-2.41,-3.91,0.50,-1.23,6.29,-2.36
23.17,-28.57,9.10,2.55,-5.32,-14.49,3.00,-10.39,6.48,2.17,0.39,0.31,2.59,0.11,-5.10,-1.96,0.39,-1.04,1.42,0.03
-21.54,-22.27,7.85,-21.03,-7.14,8.86,0.27,-2.89,2.57,3.72,-0.81,2.18,2.12,-0.64,-10.60,-11.56,1.27,-0.58,3.34,-0.49
-26.76,-19.55,2.55,-19.21,-6.76,9.25,0.90,-17.34,13.52,5.51,-3.88,5.61,-4.76,-0.90,5.49,15.82,1.61,0.70,6.98,-5.44
19.76,2.29,-13.56,8.40,9.00,0.83,1.85,-14.86,9.64,1.89,-1.77,3.07,-1.43,0.65,-4.40,-11.98,-0.45,0.38,-0.36,2.28
-17.52,-34.56,11.51,-0.93,15.42,-10.93,2.12,-10.42,7.24,-6.58,-1.38,2.10,-3.94,-0.79,-0.06,-5.28,1.87,-1.34,5.66,-2.59
7.16,-25.20,2.92,2.81,13.68,-8.86,2.92,-12.81,8.41,-3.24,-1.91,1.99,-2.63,1.11,-0.69,-6.73,2.45,-0.42,9.55,-2.14
-0.46,-36.54,11.96,4.51,8.40,-4.72,2.22,-7.62,4.85,-4.54,-1.94,2.45,-5.79,-0.30,1.10,-2.29,0.80,0.09,-0.72,-1.05
-100.34,-3.99,31.77,29.76,-17.98,-4.33,-0.45,8.84,-3.78,12.42,-4.06,0.41,4.66,-25.31,23.40,-5.16,-0.54,-0.06,1.18,0.15
2.41,13.23,-16.45,-0.03,10.04,-12.53,2.01,-10.69,5.77,4.76,1.55,-1.29,7.45,1.88,-6.93,0.93,1.88,-0.29,5.47,-0.76
22.16,-32.19,12.46,10.03,1.97,6.59,-0.51,-4.79,4.27,-2.26,-3.43,4.68,-7.93,-0.62,3.14,-5.44,0.61,0.17,-5.44,2.89
35.09,0.93,-10.42,7.07,-4.71,-7.39,2.73,-14.82,8.55,6.57,0.25,1.38,4.62,0.53,-9.31,-7.51,0.14,-0.13,-2.72,3.62
9.31,-7.09,-9.14,4.47,12.87,-8.10,2.31,-16.46,9.95,-0.13,-0.24,2.07,-0.80,1.37,-2.41,-7.52,0.72,-1.76,7.11,-1.44
31.39,-29.40,10.00,12.61,-3.54,10.29,0.88,-7.36,5.14,1.80,-1.37,5.87,-6.78,-1.39,2.33,-6.07,-0.19,0.00,-2.57,-0.78
3.71,-31.33,13.05,4.94,0.67,2.73,-0.68,7.61,-5.66,-3.27,2.20,-2.51,5.23,1.11,3.75,6.55,1.06,0.63,10.47,-3.37
-0.08,-25.30,12.67,-8.87,-6.88,-6.75,2.78,-7.34,5.80,1.96,-0.21,-0.38,4.07,-1.03,-9.39,10.46,3.17,-4.05,-14.10,1.09
-33.28,-22.29,10.45,-23.07,-6.52,8.10,-0.56,-0.91,1.11,1.38,-0.63,3.39,0.53,-1.06,-5.19,-11.06,-0.78,-1.01,2.73,1.75
21.47,7.75,-12.09,-18.19,-20.96,9.57,2.80,-23.21,15.75,11.25,-4.93,5.00,-7.10,2.37,9.30,14.51,-0.17,0.80,9.28,-2.98
4.64,-9.17,-6.48,1.40,10.22,-8.59,2.60,-10.11,5.52,1.04,0.92,-0.46,4.50,3.09,-5.27,-4.49,0.32,-0.62,9.31,-2.62
-19.14,-38.90,14.91,-1.29,15.72,-12.97,3.25,-10.03,6.89,-3.16,-2.56,3.60,-6.43,0.68,2.80,-5.00,1.03,-0.72,8.32,-3.01
18.60,-30.08,10.94,11.33,0.45,2.54,2.81,0.36,-2.68,2.88,0.74,-0.15,5.85,-1.05,-8.66,0.38,4.27,-0.35,15.33,-7.94
-4.22,-27.06,7.28,-2.06,9.52,-16.95,3.15,-9.68,5.06,-1.65,-0.25,0.69,0.96,0.82,-4.56,-2.47,1.32,-0.92,7.55,-3.61
5.01,-28.99,8.98,0.89,5.76,-14.55,2.67,-7.46,3.97,-0.74,-0.54,-2.25,5.26,-0.40,-5.84,0.86,0.66,-0.46,3.71,-1.83
-56.19,17.29,-4.27,20.86,-28.90,7.86,0.77,-11.10,7.63,-31.05,5.46,-6.54,-1.62,20.54,-4.78,1.41,0.97,0.11,4.09,2.37
-76.02,-17.72,7.78,-5.28,8.32,6.31,-0.98,-5.41,4.23,11.93,-3.10,3.98,2.36,-6.46,-5.18,2.92,1.54,0.53,2.16,-1.31
-15.04,-16.48,-1.39,3.60,19.06,14.25,-0.51,-1.31,1.97,-0.97,-1.27,2.57,2.90,0.07,-4.36,3.26,0.73,-1.10,7.21,-5.05
-18.63,-22.89,1.85,5.12,20.35,15.26,-1.57,-0.27,1.91,-2.36,-1.49,1.94,-0.58,-2.71,-5.15,1.83,0.98,-0.65,4.06,-4.90
-46.26,-25.39,15.33,-16.89,-2.19,5.20,-0.92,6.16,-3.34,1.47,0.02,1.01,0.07,-2.60,-6.76,-15.10,0.58,0.18,1.60,1.56
-24.58,-23.83,0.16,7.98,20.65,15.55,-1.02,-3.84,4.41,-0.14,-0.82,2.23,2.95,-2.83,-8.53,3.65,2.71,-1.34,5.80,-5.74
-44.38,-14.77,2.05,-14.07,2.53,6.95,-0.57,-7.85,6.11,6.18,-2.49,3.10,-0.17,-3.35,-2.40,6.89,0.80,0.15,5.03,-4.40
23.77,-20.09,-0.48,15.39,6.47,26.95,-2.48,-3.13,4.25,1.81,-2.30,4.12,-2.95,-0.60,-3.97,-3.13,1.69,-0.83,1.57,-3.33
-8.52,-19.46,-2.10,5.37,19.42,16.72,-1.56,-2.89,3.98,-2.14,-1.36,1.33,1.60,-0.92,-6.85,2.16,2.07,-1.50,5.13,-3.67
3.83,-27.26,5.53,11.72,14.25,18.75,-3.04,4.04,-0.31,-2.07,-1.65,2.36,-3.94,-0.58,-0.82,-1.48,1.11,-0.89,0.45,-1.20
3.57,-24.53,10.06,-22.02,-23.17,10.37,-1.16,-3.09,2.65,1.21,-0.60,2.55,-2.24,0.34,-2.57,-8.44,0.58,1.30,5.79,-0.12
-14.60,-27.41,4.61,4.72,20.36,15.89,-2.02,0.73,1.47,-3.42,-1.31,2.36,-1.17,-1.30,-6.01,2.28,2.18,-1.66,-0.07,-3.38
8.71,-23.91,2.75,13.83,14.16,21.12,-2.95,-1.55,2.95,-1.45,-4.20,3.46,-3.57,-1.20,-5.33,-1.08,2.49,-0.37,3.05,-3.13
-12.22,-27.13,2.61,5.37,16.04,15.58,-0.94,-1.56,3.53,-2.56,-0.95,1.89,-0.56,-1.01,-3.62,4.68,1.17,-0.55,3.68,-2.87
-94.75,-3.51,4.92,17.40,-2.13,9.24,1.70,-11.75,7.83,-2.02,-0.88,1.85,5.18,-4.70,-12.95,-1.95,1.51,0.37,-0.25,-0.88
49.98,51.52,-14.74,12.77,-26.32,5.78,0.77,-6.45,4.20,-24.17,1.38,-1.83,0.32,-12.55,13.15,-10.81,1.21,-2.84,3.62,-2.40
39.59,23.60,-14.26,11.59,2.91,17.37,-2.49,-1.91,3.67,-0.08,-2.54,1.56,-2.22,-0.88,-1.37,-6.03,-0.59,-2.29,1.36,-3.02
14.11,12.94,-7.75,0.69,5.30,7.02,-2.48,3.46,-1.37,-3.53,-0.85,3.25,-5.14,0.38,1.77,-4.59,0.51,-0.30,0.97,-3.12
-16.68,-4.54,-0.24,-16.71,0.36,5.84,0.42,-2.14,1.89,-0.88,-0.73,2.69,-0.50,-1.76,-10.22,-10.21,-1.64,-2.11,0.63,0.61
1.00,35.57,-16.39,-15.42,-4.40,3.35,-0.72,-3.21,1.45,0.37,-0.36,1.20,1.49,-2.23,-8.16,-13.72,1.33,-0.22,2.75,-0.48
13.14,26.37,-14.67,-13.96,-7.46,0.26,-0.33,-9.19,6.21,4.94,-1.33,2.00,-2.65,-0.07,-3.17,2.64,1.14,0.45,4.42,-7.41
11.01,4.58,-11.09,-17.91,-8.71,5.99,1.47,-14.14,11.25,5.57,-3.50,4.23,-4.25,-0.41,4.91,9.56,-0.07,1.13,4.04,-5.11
-29.30,-14.96,10.16,-19.57,-2.78,0.80,-0.92,5.36,-3.50,-2.17,-1.17,0.03,-1.94,-1.91,-0.56,-9.79,-2.52,0.23,0.10,1.08
16.04,-21.89,9.37,9.64,5.91,10.44,-2.66,-5.37,4.43,-3.31,-2.73,5.81,-8.73,-4.25,-3.84,-6.65,0.27,-1.95,-1.30,-3.89
33.04,-20.33,8.16,9.00,-5.19,7.28,-1.29,0.40,0.01,-2.45,-2.83,4.29,-10.35,-1.71,7.65,-8.26,0.21,-0.91,-1.91,-0.20
5.57,9.18,-4.77,-17.22,-5.68,1.05,-1.70,-10.90,6.19,4.97,-1.72,1.45,-3.50,-2.33,0.33,2.58,-0.15,1.36,4.10,-4.28
27.76,-16.70,3.18,10.76,-0.40,6.50,-1.03,-3.95,3.09,-0.54,-1.47,4.98,-7.45,-1.27,2.78,-7.42,0.05,0.25,-3.38,0.36
7.16,-10.53,1.43,6.13,11.68,10.82,-2.86,2.14,0.48,-6.12,-1.22,1.54,-4.76,-0.43,0.06,-3.33,2.07,-2.44,2.88,-4.84
6.81,-8.24,5.22,-20.85,-15.13,1.22,0.05,-5.94,3.93,-0.84,-1.75,4.69,-10.02,1.01,8.48,5.91,-0.46,-0.89,1.97,-3.83
26.65,-9.69,5.49,9.00,2.76,14.24,-3.02,1.80,1.17,-5.21,0.96,5.42,-9.09,0.32,2.93,-5.23,-0.65,-1.55,-2.16,-2.46
-2.66,-23.67,17.10,-15.33,-16.30,6.05,-1.80,-2.27,2.71,-1.42,-2.40,4.31,-5.90,0.62,-3.18,-9.81,0.14,-0.86,1.17,-2.95
44.44,-13.24,10.89,8.69,-16.93,2.23,1.43,-6.83,3.11,-1.81,-4.90,9.15,-14.07,0.19,8.73,-12.36,-2.05,-1.13,-14.44,3.93
-23.89,18.09,5.31,2.21,-13.72,-3.87,1.88,4.62,-4.34,-28.57,4.58,-3.73,0.47,-4.13,8.76,-6.39,-0.40,1.66,3.46,0.20
-58.91,16.14,3.46,17.71,-13.98,-2.22,2.92,-1.27,-2.49,-0.41,1.78,-0.87,-14.10,27.59,-7.23,-0.26,-1.00,-0.94,-0.01,-1.53
22.47,-21.71,9.71,8.23,-1.87,5.01,0.37,-2.25,1.60,0.35,-2.70,4.68,-7.43,-5.10,6.23,-4.88,0.07,-2.49,-0.40,-3.70
1.75,-14.88,10.48,-23.70,-16.60,5.22,0.71,4.79,-3.41,-2.92,-0.74,1.08,-4.50,-1.81,3.07,-11.82,-2.40,-0.14,-0.90,1.61
3.48,2.37,-2.16,-18.61,-9.13,8.30,0.58,-5.08,4.29,1.60,-1.91,2.17,-0.74,-2.61,-10.37,-12.67,-1.36,-1.44,-1.23,-2.61
22.38,-9.58,0.75,7.82,0.68,5.32,-0.67,-5.67,6.66,0.41,-3.65,4.59,-6.84,-4.00,-2.30,-8.35,-1.32,-0.22,-1.86,-3.29
22.91,8.53,-4.92,-2.89,2.41,-9.39,4.12,-11.83,7.11,-2.82,-1.88,2.66,-8.20,-0.31,2.82,-6.64,-0.52,-0.71,6.54,-3.44
-24.00,-8.51,7.90,-19.79,-0.03,1.62,-2.06,5.99,-4.69,0.01,1.16,1.08,-1.07,-2.02,-1.37,-11.25,-1.15,-0.85,-1.92,0.56
-70.61,16.74,3.68,19.13,-5.42,-2.73,4.95,-0.97,-0.69,14.18,-3.63,4.22,4.86,-32.25,14.46,-3.69,-0.12,-2.78,-0.98,-3.55
30.10,9.04,-6.01,-0.06,4.68,-13.62,2.43,-9.13,6.82,-4.88,-1.64,2.97,-7.43,0.13,3.10,-11.91,-0.96,-2.72,5.92,-3.90
46.47,-6.51,4.54,12.35,-12.46,3.01,0.29,-6.66,5.48,1.34,-3.69,4.35,-9.66,-3.67,-0.09,-11.34,-0.68,0.80,-8.66,7.72
18.49,-16.96,9.50,0.70,-3.60,-14.88,1.28,-4.32,1.31,-3.46,-0.65,-0.55,-0.49,-1.35,-2.35,-3.56,0.04,-0.92,-8.61,1.10
8.80,-16.10,8.58,-4.43,5.05,-7.87,0.40,-0.32,0.51,-7.35,-1.60,1.42,-8.74,-0.33,5.63,-5.84,-0.92,1.36,-3.27,-0.24
31.13,18.06,-10.27,-3.23,-2.83,-13.02,2.74,-10.38,6.45,-0.55,-0.37,1.79,-2.35,0.09,-3.83,-4.93,-1.50,-0.72,-1.98,-1.86
6.24,-12.87,5.92,-1.75,0.41,-13.23,1.78,-3.94,2.29,-10.23,1.04,-0.38,-1.47,-1.58,-1.92,-1.32,-1.08,-1.24,-2.29,-2.18
-31.28,26.08,-6.40,2.37,-7.92,1.16,0.72,-6.02,6.86,-11.85,0.41,-0.58,0.55,1.98,-9.19,-1.91,3.02,-2.09,-0.46,-5.12
54.54,-16.03,16.43,15.80,-24.09,-11.36,0.25,2.11,-2.32,2.44,-0.33,1.07,-1.64,-4.84,0.69,-9.02,-1.15,-0.17,-0.29,0.85
30.90,26.69,-15.06,2.90,3.07,-10.79,0.91,-4.66,2.87,0.21,-1.98,1.95,-3.48,0.02,-1.08,-13.29,-0.35,-0.15,0.86,-1.17
3.58,-9.39,7.22,-22.88,-15.96,3.14,-1.17,3.18,-1.25,-1.70,-1.33,0.30,-3.29,-0.01,-0.37,-9.92,-1.21,-0.24,2.18,2.24
25.53,-23.53,16.87,8.75,-10.47,-4.99,-2.94,1.63,-1.63,0.15,-1.33,-0.57,0.73,-3.31,-5.48,-5.02,-0.34,1.01,9.81,-7.68
22.01,-18.90,11.23,1.33,-6.20,-14.70,0.96,-0.94,0.15,-1.13,0.42,-1.31,1.31,-1.05,-4.05,-4.07,-0.36,0.57,4.05,-3.10
19.35,-14.55,8.18,-3.81,-4.18,-13.30,1.38,2.26,-0.61,-5.70,0.90,-0.36,0.16,-0.70,1.60,-2.89,-0.77,-1.00,-6.13,2.97
26.84,42.64,-18.02,0.08,4.60,-16.88,1.57,-4.20,0.97,-1.91,-0.88,-0.08,-2.75,0.98,1.72,-10.04,-0.18,-0.37,6.49,-3.98
-17.47,19.64,-1.56,1.35,-16.61,3.17,1.08,-5.28,6.45,-16.26,1.61,-2.50,-1.64,3.44,-7.30,-3.09,-1.66,-0.84,-0.27,-4.89
